Word,setup_loop.thisRepN,setup_loop.thisTrialN,setup_loop.thisN,setup_loop.thisIndex,shuffle_loop.thisRepN,shuffle_loop.thisTrialN,shuffle_loop.thisN,shuffle_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trialsBreak.thisRepN,trialsBreak.thisTrialN,trialsBreak.thisN,trialsBreak.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trialsBreak2.thisRepN,trialsBreak2.thisTrialN,trialsBreak2.thisN,trialsBreak2.thisIndex,thisRow.t,notes,LSL_Stream.started,LSL_Stream.stopped,setup.started,setup.stopped,shuffle_stimuli.started,shuffle_stimuli.stopped,Instructions1.started,imageInstruct1.started,key_resp_Instruct1.started,Instructions1.stopped,key_resp_Instruct1.keys,key_resp_Instruct1.rt,key_resp_Instruct1.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,stimuli_prez_1.started,imagePrez1.started,audioPrez1.started,imagePrez1.stopped,stimuli_prez_1.stopped,response.started,image_resp_p1.started,p1_resp_stim.started,image_resp_p1.stopped,p1_resp_stim.stopped,textTimeOut.started,textTimeOut.stopped,response.stopped,Image,Audio,response_p1,corchoice_p1,Trial_Score_p1,Trial_RT_p1,p1_resp_stim.keys,p1_resp_stim.corr,p1_resp_stim.rt,p1_resp_stim.duration,checkpoint.started,imageBreak.started,imageCont.started,key_break.started,imageBreak.stopped,checkpoint.stopped,key_break.keys,key_break.rt,key_break.duration,Instructions2.started,imageInstruct1_2.started,key_resp_Instruct1_2.started,Instructions2.stopped,key_resp_Instruct1_2.keys,key_resp_Instruct1_2.rt,key_resp_Instruct1_2.duration,fixation_2.started,cross_2.started,fixation_2.stopped,stimuli_prez_2.started,audioPrez2.started,imagePrez2.started,imagePrez2.stopped,stimuli_prez_2.stopped,response_2.started,image_resp_p2.started,p2_resp_stim.started,response_2.stopped,Image2,Audio2,response_p2,corchoice_p2,Trial_Score_p2,Trial_RT_p2,p2_resp_stim.keys,p2_resp_stim.corr,p2_resp_stim.rt,p2_resp_stim.duration,cross_2.stopped,end.started,endscreen.started,key_resp_end.started,end.stopped,key_resp_end.keys,key_resp_end.rt,key_resp_end.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,25,0,25,0,,,,,,,,,,,,,294.9159999000258,,,,,,,,,,,,,,,294.90198450000025,294.9159999000258,295.42354680001154,295.40041480000946,295.4004240000213,295.42354680001154,295.90059423001946,297.43497650002246,297.4192239000113,297.419243500015,298.55273270001635,298.55273270001635,,,,,299.5211326999997,tree,resources/stimuli/tree_foil.wav,right,right,1,953.6192000086885,right,1,0.9536192000086885,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,26,0,26,0,,,,,,,,,,,,,299.537619300012,,,,,,,,,,,,,,,299.5222541000112,299.537619300012,300.042915900005,300.0214120000019,300.02142220002133,300.042915900005,300.5225676300237,302.056384800002,302.0406433000171,302.04065920002176,303.1739805000252,303.1739805000252,,,,,303.62546320000547,duck,resources/stimuli/duck.wav,left,left,1,443.4553000028245,left,1,0.4434553000028245,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,27,0,27,0,,,,,,,,,,,,,303.6412108000077,,,,,,,,,,,,,,,303.6266341000155,303.6412108000077,304.14692020000075,304.12541120001697,304.12541950002196,304.14692020000075,304.6254963300074,306.16047360000084,306.1441183000279,306.14413350002724,307.27808490002644,307.27808490002644,,,,,307.780623300001,bear,resources/stimuli/bear_foil.wav,right,right,1,500.07629999890924,right,1,0.5000762999989092,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,28,0,28,0,,,,,,,,,,,,,307.79554760002065,,,,,,,,,,,,,,,307.78175360002206,307.79554760002065,308.3009189000004,308.27973060001386,308.2797448000056,308.3009189000004,308.7966720300086,310.3147714000079,310.298437200021,310.29844740001136,311.43259080001735,311.43259080001735,,,,,311.8510249000101,tennisracket,resources/stimuli/tennisracket_foil.wav,right,right,1,401.2898000073619,right,1,0.4012898000073619,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,29,0,29,0,,,,,,,,,,,,,311.8660447000002,,,,,,,,,,,,,,,311.8522857000062,311.8660447000002,312.372787100001,312.35065840001334,312.35066900000675,312.372787100001,312.8508640300191,314.38556680001784,314.3695885000052,314.3695998000039,315.50414550001733,315.50414550001733,,,,,315.85446890001185,gorilla,resources/stimuli/gorilla.wav,left,left,1,338.4276000142563,left,1,0.3384276000142563,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,30,0,30,0,,,,,,,,,,,,,315.87037770001916,,,,,,,,,,,,,,,315.8556177999999,315.87037770001916,,316.35515500002657,316.3551731000189,316.37647640000796,316.8546979300212,318.3891914000269,318.373381900019,318.37339860000066,319.5082578000147,319.5082578000147,,,,,319.87531890001264,goat,resources/stimuli/goat_foil.wav,right,right,1,357.5760999810882,right,1,0.3575760999810882,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,31,0,31,0,,,,,,,,,,,,,319.89077550001093,,,,,,,,,,,,,,,319.87658040001406,319.89077550001093,320.3985245000222,320.37491370001226,320.37492380000185,320.3985245000222,320.8752324300061,322.4099777000083,322.39394610002637,322.3939572000236,323.52764890002436,323.52764890002436,,,,,324.0141063000192,axe,resources/stimuli/axe_foil.wav,right,right,1,474.06420001061633,right,1,0.47406420001061633,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,32,0,32,0,,,,,,,,,,,,,324.0284839000087,,,,,,,,,,,,,,,324.015602200001,324.0284839000087,324.535763300024,324.51345800000126,324.51347430000897,324.535763300024,325.0293185300019,326.5474021000264,326.5321700000204,326.532185100019,327.66548460000195,327.66548460000195,,,,,328.1165357000136,shoe,resources/stimuli/shoe_foil.wav,right,right,1,440.7173000217881,right,1,0.4407173000217881,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,33,0,33,0,,,,,,,,,,,,,328.13229360000696,,,,,,,,,,,,,,,328.1177831000241,328.13229360000696,328.6398077000049,328.61670480002067,328.6167172000278,328.6398077000049,329.11706933001403,330.6519257000182,330.635348300013,330.6353648000222,331.76952750000055,331.76952750000055,,,,,332.1371511000034,harp,resources/stimuli/harp_foil.wav,right,right,1,360.3860999864992,right,1,0.3603860999864992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,34,0,34,0,,,,,,,,,,,,,332.15307820000453,,,,,,,,,,,,,,,332.13826140001765,332.15307820000453,332.6611223000218,332.63745060001384,332.6374637000263,332.6611223000218,333.1373977300012,334.67236570001114,334.655951200024,334.65596600002027,335.7900681000028,335.7900681000028,,,,,336.1745992000215,leaf,resources/stimuli/leaf.wav,left,left,1,379.17359999846667,left,1,0.37917359999846667,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,35,0,35,0,,,,,,,,,,,,,336.19041380001,,,,,,,,,,,,,,,336.1759003000043,336.19041380001,336.69597440000507,336.6746418000257,336.67465720002656,336.69597440000507,337.17465553002546,338.70957600002293,338.6942647000251,338.69427490001544,339.8276878000179,339.8276878000179,,,,,340.31213430000935,sandwich,resources/stimuli/sandwich_foil.wav,right,right,1,469.8422999936156,right,1,0.4698422999936156,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,36,0,36,0,,,,,,,,,,,,,340.328164800012,,,,,,,,,,,,,,,340.31326880000415,340.328164800012,340.833368600026,340.8120596000226,340.8120726000052,340.833368600026,341.312212730007,342.8472945000103,342.83191990002524,342.8319343000185,343.96503479999956,343.96503479999956,,,,,344.45029420001083,kangaroo,resources/stimuli/kangaroo.wav,left,left,1,468.8020999892615,left,1,0.4688020999892615,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,37,0,37,0,,,,,,,,,,,,,344.4653483000002,,,,,,,,,,,,,,,344.4514285000041,344.4653483000002,344.97101920002024,344.94940960002714,344.94942040002206,344.97101920002024,345.4667131300142,346.98472310000216,346.9687291000155,346.96874160002335,348.1026064000034,348.1026064000034,,,,,348.5036780000082,strawberry,resources/stimuli/strawberry_foil.wav,right,right,1,387.2306999983266,right,1,0.3872306999983266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,38,0,38,0,,,,,,,,,,,,,348.5193497000146,,,,,,,,,,,,,,,348.50519540000823,348.5193497000146,349.0270283000136,349.0039487000031,349.0039665000222,349.0270283000136,349.5050557300041,351.0388278000173,351.02269850001903,351.0227102000208,352.15928810002515,352.15928810002515,,,,,352.59115070002736,cannon,resources/stimuli/cannon.wav,left,left,1,426.05450001428835,left,1,0.42605450001428835,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,39,0,39,0,,,,,,,,,,,,,352.60795530001633,,,,,,,,,,,,,,,352.59229660002165,352.60795530001633,353.11649600000237,353.0915231000108,353.0915319000196,353.11649600000237,353.591413530003,355.1259412000072,355.10972780000884,355.1097378000268,356.24390710002626,356.24390710002626,,,,,356.6971743000031,peach,resources/stimuli/peach_foil.wav,right,right,1,438.6040999961551,right,1,0.43860409999615513,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,40,0,40,0,,,,,,,,,,,,,356.71083390002605,,,,,,,,,,,,,,,356.6982859999989,356.71083390002605,357.21911910001654,357.19542160001583,357.1954313000024,357.21911910001654,357.711907330004,359.2303392000031,359.214301,359.214314700017,360.34835440001916,360.34835440001916,,,,,360.68272040001466,ring,resources/stimuli/ring.wav,left,left,1,325.20069999736734,left,1,0.32520069999736734,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,41,0,41,0,,,,,,,,,,,,,360.69841400001314,,,,,,,,,,,,,,,360.683906100021,360.69841400001314,361.20401280000806,361.18274350001593,361.18275659999927,361.20401280000806,361.68285953000884,363.2176134000183,363.2014427000249,363.2014549000014,364.3356408000109,364.3356408000109,,,,,364.7208007000154,lettuce,resources/stimuli/lettuce.wav,left,left,1,378.43330000760034,left,1,0.37843330000760034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,42,0,42,0,,,,,,,,,,,,,364.73576730000786,,,,,,,,,,,,,,,364.7220997000113,364.73576730000786,365.2429058000271,365.22012630000245,365.22013980001793,365.2429058000271,365.73832323001113,367.25471720000496,367.2385930000164,367.2386057000258,368.37259350001113,368.37259350001113,,,,,368.757102500007,salt,resources/stimuli/salt.wav,left,left,1,380.9774999972433,left,1,0.3809774999972433,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,43,0,43,0,,,,,,,,,,,,,368.77289330001804,,,,,,,,,,,,,,,368.75829520000843,368.77289330001804,369.27855960000306,369.2571194000193,369.2571285000013,369.27855960000306,369.7580370300042,371.2927569000167,371.27570070000365,371.2757109000231,372.40973030001624,372.40973030001624,,,,,372.76107020000927,bread,resources/stimuli/bread.wav,left,left,1,336.03320000111125,left,1,0.33603320000111125,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,44,0,44,0,0,0,0,0,,,,,,,,,376.9646577000094,,,,,,,,,,,,,,,372.7627674000105,372.7771404000232,373.2812524000183,373.26114760001656,373.26115820000996,373.2812524000183,373.761232730007,375.2962854000216,375.27996690000873,375.2799820000073,376.41411930002505,376.41411930002505,,,,,376.94831200002227,necklace,resources/stimuli/necklace_foil.wav,right,right,1,531.2128000077792,right,1,0.5312128000077792,None,376.94925720000174,376.9646577000094,406.9622606000048,406.9622606000048,406.97802750000847,410.0821092000115,space,3.1108314000011887,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,45,0,45,0,,,,,,,,,,,,,410.09772420002264,,,,,,,,,,,,,,,410.08274910002365,410.09772420002264,,410.58255220000865,410.5825652000203,410.60665770000196,411.0818099300144,412.61672170000384,412.6008000000147,412.6008155000163,413.73441500001354,413.73441500001354,,,,,414.57004510000115,basket,resources/stimuli/basket_foil.wav,right,right,1,819.568300008541,right,1,0.819568300008541,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,46,0,46,0,,,,,,,,,,,,,414.5855370000063,,,,,,,,,,,,,,,414.5711335000233,414.5855370000063,415.09422490000725,415.0698867000174,415.06989710000926,415.09422490000725,415.5696800300269,417.1044833000051,417.08868939999957,417.08870880000177,418.22240080000483,418.22240080000483,,,,,418.625091599999,hair,resources/stimuli/hair_foil.wav,right,right,1,387.0841999887489,right,1,0.3870841999887489,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,47,0,47,0,,,,,,,,,,,,,418.63931779999984,,,,,,,,,,,,,,,418.62624620000133,418.63931779999984,419.1462081000209,419.1241638000065,419.1241827000049,419.1462081000209,419.6406898300105,421.1585433,421.1432100000093,421.1432221000141,422.27626959999907,422.27626959999907,,,,,422.6773439000244,horse,resources/stimuli/horse_foil.wav,right,right,1,397.6709000125993,right,1,0.3976709000125993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,48,0,48,0,,,,,,,,,,,,,422.6936955000274,,,,,,,,,,,,,,,422.67854560000706,422.6936955000274,423.1999018000206,423.17843150001136,423.1784409000247,423.1999018000206,423.67793203000326,425.21415020001587,425.1963637000008,425.19637910000165,426.33241820000694,426.33241820000694,,,,,426.6814608000277,cat,resources/stimuli/cat_foil.wav,right,right,1,341.2430000025779,right,1,0.3412430000025779,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,49,0,49,0,,,,,,,,,,,,,426.69761630002176,,,,,,,,,,,,,,,426.6825320000062,426.69761630002176,427.20291400002316,427.1816251000273,427.1816370000015,427.20291400002316,427.68171543002825,429.2168303000217,429.20037930001854,429.20039090001956,430.3346488000243,430.3346488000243,,,,,430.66922680000425,fryingpan,resources/stimuli/fryingpan_foil.wav,right,right,1,322.5984000018798,right,1,0.3225984000018798,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,50,0,50,0,,,,,,,,,,,,,430.68480710001313,,,,,,,,,,,,,,,430.67050750000635,430.68480710001313,431.1931113000028,431.1691882000014,431.1692001000047,431.1931113000028,431.6694842300261,433.2052214000141,433.18772260000696,433.1877336000034,434.3217182000226,434.3217182000226,,,,,434.60639820000506,wrench,resources/stimuli/wrench.wav,left,left,1,280.2058999950532,left,1,0.2802058999950532,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,51,0,51,0,,,,,,,,,,,,,434.6235353000229,,,,,,,,,,,,,,,434.6080079000094,434.6235353000229,435.12837109999964,435.10636050000903,435.10637340001995,435.12837109999964,435.60747543001196,437.14132160000736,437.1247775000229,437.1247933000268,438.25883430000977,438.25883430000977,,,,,438.7774050000007,squirrel,resources/stimuli/squirrel_foil.wav,right,right,1,503.23699999717064,right,1,0.5032369999971706,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,52,0,52,0,,,,,,,,,,,,,438.79273470002227,,,,,,,,,,,,,,,438.77854389999993,438.79273470002227,439.2988431000267,439.27700700002606,439.27702000000863,439.2988431000267,439.77707233001126,441.31191830002354,441.2964628000045,441.29647440000554,442.42996450001374,442.42996450001374,,,,,442.83104950000416,pear,resources/stimuli/pear_foil.wav,right,right,1,387.25309999426827,right,1,0.38725309999426827,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,53,0,53,0,,,,,,,,,,,,,442.8469132000173,,,,,,,,,,,,,,,442.832298000023,442.8469132000173,443.3538259000052,443.3317092000216,443.3317298000038,443.3538259000052,443.83135083001105,445.3660297000024,445.3504615999991,445.3504777000053,446.48384860000806,446.48384860000806,,,,,446.86884220002685,seahorse,resources/stimuli/seahorse.wav,left,left,1,382.58599999244325,left,1,0.38258599999244325,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,54,0,54,0,,,,,,,,,,,,,446.88417660002597,,,,,,,,,,,,,,,446.870201600017,446.88417660002597,447.3911163000157,447.36851360002765,447.3685289999994,447.3911163000157,447.8856229300203,449.4033518000215,449.3874641000002,449.38748110001325,450.52139780001016,450.52139780001016,,,,,450.90584890000173,eagle,resources/stimuli/eagle.wav,left,left,1,376.0991000162903,left,1,0.3760991000162903,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,55,0,55,0,,,,,,,,,,,,,450.92185940002673,,,,,,,,,,,,,,,450.90700740000466,450.92185940002673,451.4272826000233,451.40643020000425,451.40644500000053,451.4272826000233,451.9062269300106,453.4409341000137,453.4256570000143,453.42566630002693,454.5587671000103,454.5587671000103,,,,,454.9930056000012,table,resources/stimuli/table_foil.wav,right,right,1,427.5920999934897,right,1,0.4275920999934897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,56,0,56,0,,,,,,,,,,,,,455.008905900002,,,,,,,,,,,,,,,454.99422610001056,455.008905900002,,455.49384550002287,455.49385769999935,455.5159122000041,455.99491473002706,457.5282669000153,457.5123210000165,457.51233360002516,458.6461656000174,458.6461656000174,,,,,459.13061530000414,fence,resources/stimuli/fence.wav,left,left,1,467.6665000151843,left,1,0.4676665000151843,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,57,0,57,0,,,,,,,,,,,,,459.1471097000176,,,,,,,,,,,,,,,459.13205580000067,459.1471097000176,459.6539474000165,459.6307929000177,459.6308055000263,459.6539474000165,460.13071583002454,461.6659135000082,461.6493601000111,461.6493793000118,462.7844398000161,462.7844398000161,,,,,463.25146270002006,grapes,resources/stimuli/grapes.wav,left,left,1,465.1888000080362,left,1,0.4651888000080362,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,58,0,58,0,,,,,,,,,,,,,463.267493500025,,,,,,,,,,,,,,,463.2529267000209,463.267493500025,463.7741676000005,463.7515213000006,463.75153210002463,463.7741676000005,464.25151673000653,465.78673200000776,465.77056160001666,465.7705796000082,466.9041941000032,466.9041941000032,,,,,467.5225757000153,dresser,resources/stimuli/dresser.wav,left,left,1,617.2135999950115,left,1,0.6172135999950115,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,59,0,59,0,,,,,,,,,,,,,467.53840060002403,,,,,,,,,,,,,,,467.52394270000514,467.53840060002403,468.0435705000127,468.02278410000145,468.02280040000915,468.0435705000127,468.5227932300244,470.0579185000097,470.04103770002257,470.0410536000272,471.17507920000935,471.17507920000935,,,,,471.5594714000181,star,resources/stimuli/star_foil.wav,right,right,1,378.845100000035,right,1,0.378845100000035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,60,0,60,0,,,,,,,,,,,,,471.5756863000279,,,,,,,,,,,,,,,471.5610926000227,471.5756863000279,472.08317440000246,472.05990900000324,472.0599233000248,472.08317440000246,472.56014693002214,474.0948586000013,474.07852930002264,474.07854140002746,475.21251540002413,475.21251540002413,,,,,475.7307901000022,arm,resources/stimuli/arm.wav,left,left,1,500.9845000167843,left,1,0.5009845000167843,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,61,0,61,0,,,,,,,,,,,,,475.74632100001327,,,,,,,,,,,,,,,475.7322094000119,475.74632100001327,476.25526420000824,476.23062539999955,476.23063780000666,476.25526420000824,476.73203713002147,478.2658783000079,478.2496642000042,478.2496753000014,479.3835475000087,479.3835475000087,,,,,479.75149950000923,monkey,resources/stimuli/monkey.wav,left,left,1,355.119999992894,left,1,0.355119999992894,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,62,0,62,0,,,,,,,,,,,,,479.76703310001176,,,,,,,,,,,,,,,479.75292380002793,479.76703310001176,480.2752571000019,480.25141070000245,480.2514245000202,480.2752571000019,480.7516021300165,482.2865029000095,482.2700282000005,482.2700482000073,483.4040366000263,483.4040366000263,,,,,483.77216500000213,pineapple,resources/stimuli/pineapple_foil.wav,right,right,1,365.6172000046354,right,1,0.3656172000046354,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
,,,,,,,,,63,0,63,0,,,,,,,,,,,,,483.7886196000036,,,,,,,,,,,,,,,483.7733826000185,483.7886196000036,484.294034999999,484.2720373000193,484.27204930002335,484.294034999999,484.77244633000225,486.3068895000033,486.2909763000207,486.2909864000103,487.4250838000153,487.4250838000153,,,,,487.7430154000176,sheep,resources/stimuli/sheep.wav,left,left,1,312.91770000825636,left,1,0.31291770000825636,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-003,001,2025-01-24_13h21.07.220,NESC3137_N400_exp,2023.2.3,59.93953299573946,2025-01-24 13h22.10.655570 -0400,
